dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual_sum,registered_sum,cnt_sum
2011-01-10,spring,2011,January,3,not holiday,Monday,workingday,clear,0.12,0.1212,0.5,0.2239,0,1,1,41,1280,1321
2011-01-10,spring,2011,January,4,not holiday,Monday,workingday,clear,0.1,0.1212,0.54,0.1343,1,2,3,41,1280,1321
2011-01-10,spring,2011,January,5,not holiday,Monday,workingday,clear,0.1,0.1061,0.54,0.2537,0,3,3,41,1280,1321
2011-01-10,spring,2011,January,6,not holiday,Monday,workingday,clear,0.12,0.1212,0.5,0.2836,0,31,31,41,1280,1321
2011-01-10,spring,2011,January,7,not holiday,Monday,workingday,clear,0.12,0.1212,0.5,0.2239,2,75,77,41,1280,1321
2011-01-10,spring,2011,January,8,not holiday,Monday,workingday,mist,0.12,0.1212,0.5,0.2836,4,184,188,41,1280,1321
2011-01-10,spring,2011,January,9,not holiday,Monday,workingday,mist,0.14,0.1212,0.5,0.2537,2,92,94,41,1280,1321
2011-01-10,spring,2011,January,10,not holiday,Monday,workingday,mist,0.14,0.1212,0.5,0.2985,0,31,31,41,1280,1321
2011-01-10,spring,2011,January,11,not holiday,Monday,workingday,mist,0.16,0.1364,0.47,0.2836,2,28,30,41,1280,1321
2011-01-10,spring,2011,January,12,not holiday,Monday,workingday,mist,0.2,0.1818,0.4,0.2836,5,47,52,41,1280,1321
2011-01-10,spring,2011,January,13,not holiday,Monday,workingday,mist,0.2,0.1818,0.4,0.2836,4,50,54,41,1280,1321
2011-01-10,spring,2011,January,14,not holiday,Monday,workingday,mist,0.2,0.197,0.4,0.2239,0,47,47,41,1280,1321
2011-01-10,spring,2011,January,15,not holiday,Monday,workingday,mist,0.2,0.197,0.4,0.2239,2,43,45,41,1280,1321
2011-01-10,spring,2011,January,16,not holiday,Monday,workingday,clear,0.2,0.2121,0.4,0.1343,4,70,74,41,1280,1321
2011-01-10,spring,2011,January,17,not holiday,Monday,workingday,clear,0.2,0.2273,0.4,0.1045,4,174,178,41,1280,1321
2011-01-10,spring,2011,January,18,not holiday,Monday,workingday,clear,0.2,0.197,0.4,0.2239,1,154,155,41,1280,1321
2011-01-10,spring,2011,January,19,not holiday,Monday,workingday,clear,0.16,0.1667,0.47,0.1642,3,92,95,41,1280,1321
2011-01-10,spring,2011,January,20,not holiday,Monday,workingday,clear,0.16,0.1667,0.5,0.1642,1,73,74,41,1280,1321
2011-01-10,spring,2011,January,21,not holiday,Monday,workingday,clear,0.14,0.1364,0.59,0.194,1,37,38,41,1280,1321
2011-01-10,spring,2011,January,22,not holiday,Monday,workingday,clear,0.14,0.1515,0.59,0.1642,2,22,24,41,1280,1321
2011-01-10,spring,2011,January,23,not holiday,Monday,workingday,clear,0.14,0.1515,0.59,0.1642,0,18,18,41,1280,1321
2011-01-11,spring,2011,January,0,not holiday,Tuesday,workingday,clear,0.14,0.1667,0.59,0.1045,2,10,12,43,1220,1263
2011-01-11,spring,2011,January,1,not holiday,Tuesday,workingday,clear,0.14,0.1515,0.59,0.1642,0,3,3,43,1220,1263
2011-01-11,spring,2011,January,2,not holiday,Tuesday,workingday,mist,0.16,0.1515,0.55,0.194,0,3,3,43,1220,1263
2011-01-11,spring,2011,January,5,not holiday,Tuesday,workingday,mist,0.16,0.1818,0.55,0.1343,0,6,6,43,1220,1263
2011-01-11,spring,2011,January,6,not holiday,Tuesday,workingday,mist,0.16,0.1818,0.55,0.1343,0,27,27,43,1220,1263
2011-01-11,spring,2011,January,7,not holiday,Tuesday,workingday,mist,0.16,0.2273,0.55,0.0,2,97,99,43,1220,1263
2011-01-11,spring,2011,January,8,not holiday,Tuesday,workingday,mist,0.18,0.2121,0.51,0.0896,3,214,217,43,1220,1263
2011-01-11,spring,2011,January,9,not holiday,Tuesday,workingday,mist,0.18,0.197,0.51,0.1642,3,127,130,43,1220,1263
2011-01-11,spring,2011,January,10,not holiday,Tuesday,workingday,mist,0.2,0.2121,0.51,0.1642,3,51,54,43,1220,1263
2011-01-11,spring,2011,January,11,not holiday,Tuesday,workingday,mist,0.2,0.2121,0.47,0.1343,4,31,35,43,1220,1263
2011-01-11,spring,2011,January,12,not holiday,Tuesday,workingday,mist,0.2,0.2273,0.51,0.1045,2,55,57,43,1220,1263
2011-01-11,spring,2011,January,13,not holiday,Tuesday,workingday,mist,0.2,0.2273,0.59,0.0896,6,46,52,43,1220,1263
2011-01-11,spring,2011,January,14,not holiday,Tuesday,workingday,mist,0.2,0.2273,0.59,0.0896,3,60,63,43,1220,1263
2011-01-11,spring,2011,January,15,not holiday,Tuesday,workingday,mist,0.16,0.197,0.8,0.0896,2,45,47,43,1220,1263
2011-01-11,spring,2011,January,16,not holiday,Tuesday,workingday,mist,0.16,0.1515,0.86,0.2239,4,72,76,43,1220,1263
2011-01-11,spring,2011,January,17,not holiday,Tuesday,workingday,mist,0.16,0.1515,0.86,0.2239,6,130,136,43,1220,1263
2011-01-11,spring,2011,January,18,not holiday,Tuesday,workingday,light rain,0.16,0.1818,0.93,0.1045,1,94,95,43,1220,1263
2011-01-11,spring,2011,January,19,not holiday,Tuesday,workingday,light rain,0.16,0.2273,0.93,0.0,0,51,51,43,1220,1263
2011-01-11,spring,2011,January,20,not holiday,Tuesday,workingday,light rain,0.16,0.1515,0.93,0.194,0,32,32,43,1220,1263
2011-01-11,spring,2011,January,21,not holiday,Tuesday,workingday,light rain,0.16,0.197,0.86,0.0896,0,20,20,43,1220,1263
2011-01-11,spring,2011,January,22,not holiday,Tuesday,workingday,light rain,0.16,0.1818,0.93,0.1045,1,28,29,43,1220,1263
2011-01-11,spring,2011,January,23,not holiday,Tuesday,workingday,light rain,0.16,0.197,0.93,0.0896,1,18,19,43,1220,1263
2011-01-12,spring,2011,January,0,not holiday,Wednesday,workingday,mist,0.16,0.197,0.86,0.0896,0,7,7,25,1137,1162
2011-01-12,spring,2011,January,1,not holiday,Wednesday,workingday,mist,0.16,0.1818,0.86,0.1045,0,6,6,25,1137,1162
2011-01-12,spring,2011,January,2,not holiday,Wednesday,workingday,clear,0.14,0.1515,0.86,0.1343,0,1,1,25,1137,1162
2011-01-12,spring,2011,January,5,not holiday,Wednesday,workingday,clear,0.14,0.1515,0.86,0.1642,0,5,5,25,1137,1162
2011-01-12,spring,2011,January,6,not holiday,Wednesday,workingday,clear,0.12,0.1515,0.93,0.1343,0,16,16,25,1137,1162
2011-01-12,spring,2011,January,7,not holiday,Wednesday,workingday,clear,0.14,0.1515,0.69,0.1343,0,54,54,25,1137,1162
2011-01-12,spring,2011,January,8,not holiday,Wednesday,workingday,clear,0.16,0.1667,0.59,0.1642,3,125,128,25,1137,1162
2011-01-12,spring,2011,January,9,not holiday,Wednesday,workingday,clear,0.16,0.1364,0.59,0.3284,3,78,81,25,1137,1162
2011-01-12,spring,2011,January,10,not holiday,Wednesday,workingday,clear,0.18,0.1818,0.55,0.2239,0,39,39,25,1137,1162
2011-01-12,spring,2011,January,11,not holiday,Wednesday,workingday,clear,0.2,0.1818,0.51,0.3881,3,32,35,25,1137,1162
2011-01-12,spring,2011,January,12,not holiday,Wednesday,workingday,clear,0.2,0.1515,0.47,0.5821,3,52,55,25,1137,1162
2011-01-12,spring,2011,January,13,not holiday,Wednesday,workingday,clear,0.22,0.197,0.44,0.3582,0,49,49,25,1137,1162
2011-01-12,spring,2011,January,14,not holiday,Wednesday,workingday,clear,0.2,0.1818,0.47,0.3284,0,44,44,25,1137,1162
2011-01-12,spring,2011,January,15,not holiday,Wednesday,workingday,clear,0.2,0.1667,0.47,0.4179,1,48,49,25,1137,1162
2011-01-12,spring,2011,January,16,not holiday,Wednesday,workingday,clear,0.22,0.197,0.44,0.3284,5,63,68,25,1137,1162
2011-01-12,spring,2011,January,17,not holiday,Wednesday,workingday,clear,0.2,0.1818,0.47,0.3582,0,139,139,25,1137,1162
2011-01-12,spring,2011,January,18,not holiday,Wednesday,workingday,clear,0.2,0.1515,0.47,0.5224,2,135,137,25,1137,1162
2011-01-12,spring,2011,January,19,not holiday,Wednesday,workingday,clear,0.18,0.1515,0.47,0.4179,1,82,83,25,1137,1162
2011-01-12,spring,2011,January,20,not holiday,Wednesday,workingday,clear,0.16,0.1364,0.5,0.3284,2,54,56,25,1137,1162
2011-01-12,spring,2011,January,21,not holiday,Wednesday,workingday,clear,0.16,0.1364,0.55,0.3284,0,57,57,25,1137,1162
2011-01-12,spring,2011,January,22,not holiday,Wednesday,workingday,clear,0.16,0.1212,0.55,0.4478,1,32,33,25,1137,1162
2011-01-12,spring,2011,January,23,not holiday,Wednesday,workingday,clear,0.14,0.1061,0.59,0.4179,1,19,20,25,1137,1162
2011-01-13,spring,2011,January,0,not holiday,Thursday,workingday,clear,0.14,0.1212,0.59,0.2836,1,6,7,38,1368,1406
2011-01-13,spring,2011,January,1,not holiday,Thursday,workingday,clear,0.14,0.1212,0.5,0.2836,0,2,2,38,1368,1406
2011-01-13,spring,2011,January,2,not holiday,Thursday,workingday,clear,0.14,0.1212,0.5,0.3582,0,2,2,38,1368,1406
2011-01-13,spring,2011,January,3,not holiday,Thursday,workingday,clear,0.14,0.1212,0.5,0.3284,0,3,3,38,1368,1406
2011-01-13,spring,2011,January,4,not holiday,Thursday,workingday,clear,0.14,0.1212,0.5,0.2537,0,4,4,38,1368,1406
2011-01-13,spring,2011,January,5,not holiday,Thursday,workingday,clear,0.14,0.1212,0.5,0.2985,0,3,3,38,1368,1406
2011-01-13,spring,2011,January,6,not holiday,Thursday,workingday,clear,0.12,0.1515,0.54,0.1343,0,28,28,38,1368,1406
2011-01-13,spring,2011,January,7,not holiday,Thursday,workingday,clear,0.12,0.1515,0.54,0.1343,0,72,72,38,1368,1406
2011-01-13,spring,2011,January,8,not holiday,Thursday,workingday,clear,0.14,0.1364,0.5,0.194,5,197,202,38,1368,1406
2011-01-13,spring,2011,January,9,not holiday,Thursday,workingday,clear,0.14,0.1212,0.5,0.3284,2,137,139,38,1368,1406
2011-01-13,spring,2011,January,10,not holiday,Thursday,workingday,mist,0.16,0.1364,0.5,0.3582,2,36,38,38,1368,1406
2011-01-13,spring,2011,January,11,not holiday,Thursday,workingday,mist,0.2,0.1667,0.44,0.4478,4,33,37,38,1368,1406
2011-01-13,spring,2011,January,12,not holiday,Thursday,workingday,clear,0.2,0.1667,0.44,0.4179,3,49,52,38,1368,1406
2011-01-13,spring,2011,January,13,not holiday,Thursday,workingday,clear,0.22,0.197,0.41,0.4478,2,81,83,38,1368,1406
2011-01-13,spring,2011,January,14,not holiday,Thursday,workingday,clear,0.22,0.197,0.41,0.3881,3,39,42,38,1368,1406
2011-01-13,spring,2011,January,15,not holiday,Thursday,workingday,clear,0.24,0.2121,0.38,0.2985,5,55,60,38,1368,1406
2011-01-13,spring,2011,January,16,not holiday,Thursday,workingday,clear,0.24,0.2121,0.38,0.3582,2,76,78,38,1368,1406
2011-01-13,spring,2011,January,17,not holiday,Thursday,workingday,clear,0.2,0.1818,0.4,0.2836,4,158,162,38,1368,1406
2011-01-13,spring,2011,January,18,not holiday,Thursday,workingday,clear,0.2,0.1818,0.4,0.3284,3,141,144,38,1368,1406
2011-01-13,spring,2011,January,19,not holiday,Thursday,workingday,clear,0.16,0.1515,0.47,0.2537,1,98,99,38,1368,1406
2011-01-13,spring,2011,January,20,not holiday,Thursday,workingday,clear,0.16,0.1515,0.47,0.2239,0,64,64,38,1368,1406
2011-01-13,spring,2011,January,21,not holiday,Thursday,workingday,clear,0.14,0.1212,0.46,0.2985,0,40,40,38,1368,1406
2011-01-13,spring,2011,January,22,not holiday,Thursday,workingday,clear,0.14,0.1212,0.46,0.3284,0,30,30,38,1368,1406
2011-01-13,spring,2011,January,23,not holiday,Thursday,workingday,clear,0.12,0.1364,0.5,0.194,1,14,15,38,1368,1406
2011-01-14,spring,2011,January,0,not holiday,Friday,workingday,clear,0.12,0.1364,0.5,0.194,0,14,14,54,1367,1421
2011-01-14,spring,2011,January,1,not holiday,Friday,workingday,clear,0.1,0.1212,0.54,0.1642,0,5,5,54,1367,1421
2011-01-14,spring,2011,January,2,not holiday,Friday,workingday,clear,0.1,0.1212,0.54,0.1343,0,1,1,54,1367,1421
2011-01-14,spring,2011,January,3,not holiday,Friday,workingday,clear,0.1,0.1364,0.54,0.1045,0,1,1,54,1367,1421
2011-01-14,spring,2011,January,5,not holiday,Friday,workingday,clear,0.1,0.1364,0.54,0.0896,0,8,8,54,1367,1421
2011-01-14,spring,2011,January,6,not holiday,Friday,workingday,clear,0.1,0.1818,0.54,0.0,0,17,17,54,1367,1421
2011-01-14,spring,2011,January,7,not holiday,Friday,workingday,clear,0.1,0.1212,0.74,0.1642,0,70,70,54,1367,1421
2011-01-14,spring,2011,January,8,not holiday,Friday,workingday,clear,0.12,0.1667,0.68,0.0,2,156,158,54,1367,1421
2011-01-14,spring,2011,January,9,not holiday,Friday,workingday,clear,0.14,0.1515,0.69,0.1343,0,117,117,54,1367,1421
2011-01-14,spring,2011,January,10,not holiday,Friday,workingday,clear,0.18,0.1818,0.55,0.194,4,40,44,54,1367,1421
2011-01-14,spring,2011,January,11,not holiday,Friday,workingday,clear,0.18,0.1667,0.51,0.2836,6,47,53,54,1367,1421
2011-01-14,spring,2011,January,12,not holiday,Friday,workingday,clear,0.2,0.197,0.44,0.2537,2,59,61,54,1367,1421
2011-01-14,spring,2011,January,13,not holiday,Friday,workingday,clear,0.22,0.197,0.37,0.3881,4,73,77,54,1367,1421
2011-01-14,spring,2011,January,14,not holiday,Friday,workingday,clear,0.22,0.2121,0.41,0.2836,5,59,64,54,1367,1421
2011-01-14,spring,2011,January,15,not holiday,Friday,workingday,clear,0.24,0.2424,0.38,0.1642,9,59,68,54,1367,1421
2011-01-14,spring,2011,January,16,not holiday,Friday,workingday,clear,0.22,0.2424,0.41,0.1045,3,87,90,54,1367,1421
2011-01-14,spring,2011,January,17,not holiday,Friday,workingday,clear,0.22,0.2273,0.41,0.1642,4,155,159,54,1367,1421
2011-01-14,spring,2011,January,18,not holiday,Friday,workingday,clear,0.2,0.2576,0.47,0.0,5,134,139,54,1367,1421
2011-01-14,spring,2011,January,19,not holiday,Friday,workingday,clear,0.16,0.197,0.59,0.0896,3,89,92,54,1367,1421
2011-01-14,spring,2011,January,20,not holiday,Friday,workingday,clear,0.18,0.2424,0.59,0.0,0,68,68,54,1367,1421
2011-01-14,spring,2011,January,21,not holiday,Friday,workingday,clear,0.16,0.2273,0.69,0.0,4,48,52,54,1367,1421
2011-01-14,spring,2011,January,22,not holiday,Friday,workingday,mist,0.16,0.2273,0.69,0.0,2,34,36,54,1367,1421
2011-01-14,spring,2011,January,23,not holiday,Friday,workingday,mist,0.18,0.2424,0.55,0.0,1,26,27,54,1367,1421
2011-01-15,spring,2011,January,0,not holiday,Saturday,not workingday,clear,0.18,0.2424,0.55,0.0,3,25,28,222,1026,1248
2011-01-15,spring,2011,January,1,not holiday,Saturday,not workingday,mist,0.16,0.197,0.59,0.0896,2,18,20,222,1026,1248
2011-01-15,spring,2011,January,2,not holiday,Saturday,not workingday,mist,0.16,0.197,0.59,0.0896,0,12,12,222,1026,1248
2011-01-15,spring,2011,January,3,not holiday,Saturday,not workingday,mist,0.16,0.2273,0.59,0.0,1,7,8,222,1026,1248
2011-01-15,spring,2011,January,4,not holiday,Saturday,not workingday,mist,0.16,0.2273,0.59,0.0,0,5,5,222,1026,1248
2011-01-15,spring,2011,January,5,not holiday,Saturday,not workingday,clear,0.16,0.2273,0.59,0.0,0,1,1,222,1026,1248
2011-01-15,spring,2011,January,6,not holiday,Saturday,not workingday,clear,0.14,0.1667,0.63,0.1045,1,2,3,222,1026,1248
2011-01-15,spring,2011,January,7,not holiday,Saturday,not workingday,clear,0.14,0.2121,0.63,0.0,1,9,10,222,1026,1248
2011-01-15,spring,2011,January,8,not holiday,Saturday,not workingday,clear,0.14,0.1515,0.63,0.1343,1,22,23,222,1026,1248
2011-01-15,spring,2011,January,9,not holiday,Saturday,not workingday,clear,0.16,0.1818,0.64,0.1343,2,31,33,222,1026,1248
2011-01-15,spring,2011,January,10,not holiday,Saturday,not workingday,clear,0.18,0.197,0.59,0.1642,2,57,59,222,1026,1248
2011-01-15,spring,2011,January,11,not holiday,Saturday,not workingday,clear,0.2,0.197,0.55,0.2239,18,54,72,222,1026,1248
2011-01-15,spring,2011,January,12,not holiday,Saturday,not workingday,clear,0.24,0.2273,0.48,0.2239,15,74,89,222,1026,1248
2011-01-15,spring,2011,January,13,not holiday,Saturday,not workingday,clear,0.28,0.2576,0.38,0.2985,21,80,101,222,1026,1248
2011-01-15,spring,2011,January,14,not holiday,Saturday,not workingday,clear,0.3,0.2879,0.39,0.2836,26,92,118,222,1026,1248
2011-01-15,spring,2011,January,15,not holiday,Saturday,not workingday,mist,0.32,0.3182,0.36,0.194,21,108,129,222,1026,1248
2011-01-15,spring,2011,January,16,not holiday,Saturday,not workingday,mist,0.34,0.3333,0.34,0.194,33,95,128,222,1026,1248
2011-01-15,spring,2011,January,17,not holiday,Saturday,not workingday,mist,0.32,0.303,0.36,0.2836,29,54,83,222,1026,1248
2011-01-15,spring,2011,January,18,not holiday,Saturday,not workingday,mist,0.3,0.2879,0.45,0.2537,15,69,84,222,1026,1248
2011-01-15,spring,2011,January,19,not holiday,Saturday,not workingday,mist,0.32,0.303,0.39,0.2537,14,60,74,222,1026,1248
2011-01-15,spring,2011,January,20,not holiday,Saturday,not workingday,mist,0.32,0.303,0.39,0.2537,6,35,41,222,1026,1248
2011-01-15,spring,2011,January,21,not holiday,Saturday,not workingday,mist,0.32,0.303,0.39,0.2239,6,51,57,222,1026,1248
2011-01-15,spring,2011,January,22,not holiday,Saturday,not workingday,mist,0.3,0.3182,0.42,0.1045,0,26,26,222,1026,1248
2011-01-15,spring,2011,January,23,not holiday,Saturday,not workingday,clear,0.3,0.2879,0.45,0.2836,5,39,44,222,1026,1248
2011-01-16,spring,2011,January,0,not holiday,Sunday,not workingday,clear,0.26,0.303,0.56,0.0,6,33,39,251,953,1204
2011-01-16,spring,2011,January,1,not holiday,Sunday,not workingday,clear,0.26,0.2727,0.56,0.1343,4,19,23,251,953,1204
2011-01-16,spring,2011,January,2,not holiday,Sunday,not workingday,clear,0.26,0.2879,0.56,0.0896,3,13,16,251,953,1204
2011-01-16,spring,2011,January,3,not holiday,Sunday,not workingday,clear,0.22,0.2727,0.69,0.0,9,6,15,251,953,1204
2011-01-16,spring,2011,January,4,not holiday,Sunday,not workingday,clear,0.26,0.2576,0.56,0.1642,0,1,1,251,953,1204
2011-01-16,spring,2011,January,5,not holiday,Sunday,not workingday,mist,0.26,0.2576,0.56,0.1642,1,1,2,251,953,1204
2011-01-16,spring,2011,January,6,not holiday,Sunday,not workingday,mist,0.26,0.2576,0.56,0.1642,0,1,1,251,953,1204
2011-01-16,spring,2011,January,7,not holiday,Sunday,not workingday,mist,0.24,0.2121,0.56,0.2985,0,3,3,251,953,1204
2011-01-16,spring,2011,January,8,not holiday,Sunday,not workingday,clear,0.22,0.2121,0.55,0.2836,0,18,18,251,953,1204
2011-01-16,spring,2011,January,9,not holiday,Sunday,not workingday,clear,0.22,0.2121,0.51,0.2537,3,29,32,251,953,1204
2011-01-16,spring,2011,January,10,not holiday,Sunday,not workingday,clear,0.22,0.2121,0.51,0.2836,8,71,79,251,953,1204
2011-01-16,spring,2011,January,11,not holiday,Sunday,not workingday,clear,0.24,0.2273,0.44,0.2537,23,70,93,251,953,1204
2011-01-16,spring,2011,January,12,not holiday,Sunday,not workingday,clear,0.24,0.2121,0.41,0.2836,29,75,104,251,953,1204
2011-01-16,spring,2011,January,13,not holiday,Sunday,not workingday,clear,0.26,0.2273,0.35,0.2985,23,95,118,251,953,1204
2011-01-16,spring,2011,January,14,not holiday,Sunday,not workingday,clear,0.28,0.2727,0.36,0.2537,22,69,91,251,953,1204
2011-01-16,spring,2011,January,15,not holiday,Sunday,not workingday,clear,0.26,0.2424,0.38,0.2537,35,78,113,251,953,1204
2011-01-16,spring,2011,January,16,not holiday,Sunday,not workingday,clear,0.24,0.2273,0.38,0.2239,22,77,99,251,953,1204
2011-01-16,spring,2011,January,17,not holiday,Sunday,not workingday,clear,0.22,0.2121,0.37,0.2537,23,82,105,251,953,1204
2011-01-16,spring,2011,January,18,not holiday,Sunday,not workingday,clear,0.2,0.2121,0.4,0.1642,11,56,67,251,953,1204
2011-01-16,spring,2011,January,19,not holiday,Sunday,not workingday,clear,0.18,0.197,0.47,0.1343,14,47,61,251,953,1204
2011-01-16,spring,2011,January,20,not holiday,Sunday,not workingday,clear,0.18,0.197,0.47,0.1642,7,50,57,251,953,1204
2011-01-16,spring,2011,January,21,not holiday,Sunday,not workingday,clear,0.18,0.197,0.51,0.1642,6,22,28,251,953,1204
2011-01-16,spring,2011,January,22,not holiday,Sunday,not workingday,mist,0.2,0.2121,0.49,0.1343,2,19,21,251,953,1204
2011-01-16,spring,2011,January,23,not holiday,Sunday,not workingday,mist,0.2,0.2273,0.4,0.1045,0,18,18,251,953,1204
2011-01-17,spring,2011,January,0,holiday,Monday,not workingday,mist,0.2,0.197,0.47,0.2239,1,16,17,117,883,1000
2011-01-17,spring,2011,January,1,holiday,Monday,not workingday,mist,0.2,0.197,0.44,0.194,1,15,16,117,883,1000
2011-01-17,spring,2011,January,2,holiday,Monday,not workingday,mist,0.18,0.1667,0.43,0.2537,0,8,8,117,883,1000
2011-01-17,spring,2011,January,3,holiday,Monday,not workingday,mist,0.18,0.1818,0.43,0.194,0,2,2,117,883,1000
2011-01-17,spring,2011,January,4,holiday,Monday,not workingday,mist,0.18,0.197,0.43,0.1343,1,2,3,117,883,1000
2011-01-17,spring,2011,January,5,holiday,Monday,not workingday,mist,0.18,0.197,0.43,0.1642,0,1,1,117,883,1000
2011-01-17,spring,2011,January,6,holiday,Monday,not workingday,mist,0.18,0.1818,0.43,0.194,0,5,5,117,883,1000
2011-01-17,spring,2011,January,7,holiday,Monday,not workingday,mist,0.16,0.1818,0.5,0.1343,4,9,13,117,883,1000
2011-01-17,spring,2011,January,8,holiday,Monday,not workingday,mist,0.16,0.1515,0.47,0.2239,3,30,33,117,883,1000
2011-01-17,spring,2011,January,9,holiday,Monday,not workingday,mist,0.16,0.1515,0.47,0.2239,8,39,47,117,883,1000
2011-01-17,spring,2011,January,10,holiday,Monday,not workingday,mist,0.16,0.1515,0.5,0.2537,7,50,57,117,883,1000
2011-01-17,spring,2011,January,11,holiday,Monday,not workingday,mist,0.16,0.1515,0.55,0.194,9,55,64,117,883,1000
2011-01-17,spring,2011,January,12,holiday,Monday,not workingday,mist,0.18,0.197,0.47,0.1343,10,70,80,117,883,1000
2011-01-17,spring,2011,January,13,holiday,Monday,not workingday,mist,0.18,0.197,0.47,0.1343,13,80,93,117,883,1000
2011-01-17,spring,2011,January,14,holiday,Monday,not workingday,mist,0.18,0.2121,0.43,0.1045,12,74,86,117,883,1000
